pair,dir,signal_time,entry_time,exit_time,entry_ref,fill,sl,tp,exit,sl_dist,sl_pips,r,outcome,quality,bars,year,weekday,session
EURUSD,-1,2019-05-03 10:00:00+00:00,2019-05-03 10:15:00+00:00,2019-05-03 13:30:00+00:00,1.11584,1.11575,1.116963182112238,1.1135936357755238,1.1135936357755238,0.0011231821122381028,11.231821122381028,1.9198705187525769,win,1,13,2019,Friday,London
EURUSD,-1,2019-05-21 10:30:00+00:00,2019-05-21 10:45:00+00:00,2019-05-21 13:00:00+00:00,1.11495,1.1148600000000002,1.1159035054819173,1.1130429890361657,1.1159335054819173,0.0009535054819172252,9.535054819172252,-1.1258514002023159,loss,2,9,2019,Tuesday,London
EURUSD,-1,2019-05-23 13:45:00+00:00,2019-05-23 14:00:00+00:00,2019-05-23 14:00:00+00:00,1.11356,1.11345,1.114432793459451,1.1118144130810985,1.1118144130810985,0.0008727934594507885,8.727934594507884,1.873967891476567,win,2,0,2019,Thursday,NY
EURUSD,-1,2019-05-30 09:45:00+00:00,2019-05-30 10:00:00+00:00,2019-05-30 10:45:00+00:00,1.1134,1.11331,1.1139547381708643,1.112290523658271,1.1139847381708643,0.0005547381708644523,5.547381708644522,-1.21631826743205,loss,1,3,2019,Thursday,London
EURUSD,1,2019-06-20 15:00:00+00:00,2019-06-20 15:15:00+00:00,2019-06-20 15:30:00+00:00,1.1306,1.13069,1.1291454634480207,1.1335090731039588,1.1291154634480207,0.0014545365519794042,14.545365519794041,-1.0825005049454064,loss,3,1,2019,Thursday,NY
EURUSD,1,2019-06-24 10:15:00+00:00,2019-06-24 10:30:00+00:00,2019-06-25 17:30:00+00:00,1.13934,1.13943,1.137189332851558,1.1436413342968839,1.1371593328515581,0.002150667148441959,21.506671484419588,-1.0557966397016818,loss,1,124,2019,Monday,London
EURUSD,-1,2019-07-16 08:30:00+00:00,2019-07-16 08:45:00+00:00,2019-07-16 11:45:00+00:00,1.12479,1.1247,1.1262129007429085,1.121944198514183,1.121944198514183,0.0014229007429084903,14.229007429084902,1.9367489261296578,win,2,12,2019,Tuesday,London
EURUSD,-1,2019-07-22 07:15:00+00:00,2019-07-22 07:30:00+00:00,2019-07-22 07:45:00+00:00,1.12121,1.1211200000000001,1.1221218896679666,1.1193862206640672,1.1221518896679665,0.000911889667966447,9.11889667966447,-1.1315948674663359,loss,1,1,2019,Monday,London
EURUSD,-1,2019-07-23 09:00:00+00:00,2019-07-23 09:15:00+00:00,2019-07-23 12:45:00+00:00,1.11884,1.1187500000000001,1.1196292647048556,1.1172614705902892,1.1172614705902892,0.0007892647048554214,7.892647048554214,1.8859698153911029,win,3,14,2019,Tuesday,London
EURUSD,-1,2019-07-24 09:30:00+00:00,2019-07-24 09:45:00+00:00,2019-07-25 12:45:00+00:00,1.11358,1.11348,1.1156022726067631,1.1095354547864735,1.1156322726067631,0.002022272606763211,20.22272606763211,-1.064284112619197,loss,2,108,2019,Wednesday,London
EURUSD,-1,2019-08-01 07:15:00+00:00,2019-08-01 07:30:00+00:00,2019-08-01 15:00:00+00:00,1.10381,1.10371,1.1054149398190758,1.1006001203618483,1.1054449398190758,0.001604939819075819,16.04939819075819,-1.0809999219003974,loss,2,30,2019,Thursday,London
EURUSD,-1,2019-08-28 13:45:00+00:00,2019-08-28 14:00:00+00:00,2019-08-29 17:15:00+00:00,1.10815,1.10807,1.1095275901704102,1.1053948196591792,1.1053948196591792,0.001377590170410351,13.775901704103509,1.9419275763444614,win,1,109,2019,Wednesday,NY
EURUSD,-1,2019-08-30 09:45:00+00:00,2019-08-30 10:00:00+00:00,2019-08-30 10:00:00+00:00,1.10378,1.1037000000000001,1.104455155798709,1.102429688402582,1.104485155798709,0.0006751557987090052,6.7515579870900515,-1.1629253576880911,loss,1,0,2019,Friday,London
EURUSD,-1,2019-09-02 07:30:00+00:00,2019-09-02 07:45:00+00:00,2019-09-02 08:00:00+00:00,1.09875,1.09867,1.09928104491077,1.09768791017846,1.09768791017846,0.0005310449107699664,5.3104491076996645,1.849353607618764,win,2,1,2019,Monday,London
EURUSD,-1,2019-09-02 09:45:00+00:00,2019-09-02 10:00:00+00:00,2019-09-03 02:15:00+00:00,1.09725,1.0971600000000001,1.0990937578361277,1.093562484327745,1.093562484327745,0.0018437578361275655,18.437578361275655,1.9511866481397764,win,1,65,2019,Monday,London
EURUSD,-1,2019-09-23 13:45:00+00:00,2019-09-23 14:00:00+00:00,2019-09-23 15:45:00+00:00,1.09863,1.09854,1.0996442118102074,1.0966015763795849,1.0996742118102074,0.001014211810207514,10.14211810207514,-1.118318480214971,loss,3,7,2019,Monday,NY
EURUSD,-1,2019-09-25 08:00:00+00:00,2019-09-25 08:15:00+00:00,2019-09-25 09:30:00+00:00,1.09949,1.0994000000000002,1.100279357738759,1.0979112845224823,1.100309357738759,0.0007893577387588847,7.893577387588846,-1.1520223266432776,loss,2,5,2019,Wednesday,London
EURUSD,-1,2019-10-01 07:45:00+00:00,2019-10-01 08:00:00+00:00,2019-10-01 09:45:00+00:00,1.08804,1.0879400000000001,1.089438640376816,1.085242719246368,1.089468640376816,0.0013986403768159212,13.98640376815921,-1.0929474096091816,loss,1,7,2019,Tuesday,London
EURUSD,-1,2019-11-14 10:30:00+00:00,2019-11-14 10:45:00+00:00,2019-11-14 16:30:00+00:00,1.09991,1.09983,1.1016105704560564,1.096508859087887,1.1016405704560563,0.0017005704560564135,17.005704560564133,-1.064684176776147,loss,2,23,2019,Thursday,London
EURUSD,-1,2019-11-27 10:00:00+00:00,2019-11-27 10:15:00+00:00,2019-11-27 13:15:00+00:00,1.10048,1.1004,1.1013037009799336,1.0988325980401328,1.1013337009799335,0.0008237009799336161,8.23700979933616,-1.1335436070608462,loss,2,12,2019,Wednesday,London
EURUSD,-1,2019-11-27 15:45:00+00:00,2019-11-27 16:00:00+00:00,2019-11-28 07:30:00+00:00,1.09986,1.09978,1.1010998043202564,1.0973803913594873,1.1011298043202564,0.0012398043202563548,12.398043202563548,-1.088723678569972,loss,2,62,2019,Wednesday,NY
EURUSD,1,2019-12-09 09:00:00+00:00,2019-12-09 09:15:00+00:00,2019-12-09 12:00:00+00:00,1.10652,1.1066,1.1060453812346311,1.1074692375307376,1.1074692375307376,0.000474618765368848,4.74618765368848,1.8314436641838379,win,1,11,2019,Monday,London
EURUSD,1,2019-12-13 09:30:00+00:00,2019-12-13 09:45:00+00:00,2019-12-13 14:00:00+00:00,1.11797,1.11804,1.116228513163779,1.1214529736724417,1.116198513163779,0.0017414868362208387,17.414868362208384,-1.0574221968952937,loss,3,17,2019,Friday,London
EURUSD,1,2019-12-31 15:00:00+00:00,2019-12-31 15:15:00+00:00,2019-12-31 16:00:00+00:00,1.12275,1.1228399999999998,1.1216487785494609,1.1249524429010778,1.121618778549461,0.001101221450538977,11.012214505389771,-1.1089699078611523,loss,2,3,2019,Tuesday,NY
EURUSD,1,2020-01-16 10:00:00+00:00,2020-01-16 10:15:00+00:00,2020-01-16 14:45:00+00:00,1.11569,1.11578,1.1144696808303485,1.118130638339303,1.1144396808303485,0.0012203191696515128,12.203191696515127,-1.098334929897274,loss,3,18,2020,Thursday,London
EURUSD,-1,2020-02-05 10:30:00+00:00,2020-02-05 10:45:00+00:00,2020-02-06 15:30:00+00:00,1.10234,1.1022500000000002,1.1048365330591898,1.0973469338816206,1.0973469338816206,0.0024965330591897278,24.965330591897278,1.9639500067228728,win,1,115,2020,Wednesday,London
EURUSD,-1,2020-02-17 15:00:00+00:00,2020-02-17 15:15:00+00:00,2020-02-18 01:30:00+00:00,1.08356,1.08346,1.0841672192746425,1.0823455614507151,1.0823455614507151,0.0006072192746424487,6.072192746424487,1.8353148455986765,win,2,41,2020,Monday,NY
EURUSD,-1,2020-02-18 10:00:00+00:00,2020-02-18 10:15:00+00:00,2020-02-18 14:00:00+00:00,1.0822,1.08212,1.0837078691917328,1.0791842616165346,1.0791842616165346,0.0015078691917327753,15.078691917327752,1.946944999978263,win,2,15,2020,Tuesday,London
EURUSD,-1,2020-02-19 15:15:00+00:00,2020-02-19 15:30:00+00:00,2020-02-19 20:00:00+00:00,1.07842,1.07833,1.0801656835975793,1.0749286328048413,1.0801956835975792,0.0017456835975792717,17.456835975792718,-1.068740979273877,loss,2,18,2020,Wednesday,NY
EURUSD,1,2020-03-05 15:45:00+00:00,2020-03-05 16:00:00+00:00,2020-03-05 21:00:00+00:00,1.11877,1.1188799999999999,1.1165610021663896,1.1231879956672208,1.1231879956672208,0.0022089978336104423,22.089978336104423,1.9502036632511568,win,3,20,2020,Thursday,NY
EURUSD,-1,2020-03-31 14:45:00+00:00,2020-03-31 15:00:00+00:00,2020-03-31 15:30:00+00:00,1.09529,1.09522,1.0980492960610113,1.0897714078779774,1.0980792960610113,0.002759296061011315,27.59296061011315,-1.0362411273704502,loss,1,2,2020,Tuesday,NY
EURUSD,-1,2020-04-01 15:15:00+00:00,2020-04-01 15:30:00+00:00,2020-04-01 20:15:00+00:00,1.09238,1.0923,1.094377274089086,1.0883854518218277,1.094407274089086,0.0019972740890861576,19.972740890861573,-1.055075064860089,loss,2,19,2020,Wednesday,NY
EURUSD,-1,2020-04-03 13:45:00+00:00,2020-04-03 14:00:00+00:00,2020-04-03 19:15:00+00:00,1.07761,1.07752,1.0815305830985615,1.0697688338028766,1.0815605830985615,0.003920583098561645,39.20583098561645,-1.0306076920149603,loss,1,21,2020,Friday,NY
EURUSD,-1,2020-04-08 08:15:00+00:00,2020-04-08 08:30:00+00:00,2020-04-09 11:15:00+00:00,1.08498,1.0848900000000001,1.0888884330213755,1.077163133957249,1.0889184330213755,0.00390843302137552,39.084330213755194,-1.0307028416103168,loss,2,107,2020,Wednesday,London
EURUSD,-1,2020-04-16 10:00:00+00:00,2020-04-16 10:15:00+00:00,2020-04-17 10:45:00+00:00,1.08759,1.08751,1.0905836265117328,1.0816027469765346,1.0816027469765346,0.0029936265117327036,29.936265117327036,1.973276559488476,win,1,98,2020,Thursday,London
EURUSD,-1,2020-05-05 13:45:00+00:00,2020-05-05 14:00:00+00:00,2020-05-05 14:00:00+00:00,1.08416,1.08406,1.086001145766444,1.0804777084671122,1.086031145766444,0.0018411457664438996,18.411457664438995,-1.0706082062427689,loss,2,0,2020,Tuesday,NY
EURUSD,-1,2020-05-06 09:00:00+00:00,2020-05-06 09:15:00+00:00,2020-05-08 01:30:00+00:00,1.08149,1.0814000000000001,1.0840975648903521,1.0762748702192957,1.0841275648903521,0.0026075648903521546,26.075648903521543,-1.0460199477465788,loss,1,161,2020,Wednesday,London
EURUSD,-1,2020-05-13 10:00:00+00:00,2020-05-13 10:15:00+00:00,2020-05-13 11:00:00+00:00,1.08365,1.08358,1.0852073405982854,1.0805353188034292,1.0852373405982854,0.0015573405982853888,15.573405982853888,-1.0642120292183244,loss,1,3,2020,Wednesday,London
EURUSD,1,2020-05-28 14:45:00+00:00,2020-05-28 15:00:00+00:00,2020-05-29 08:15:00+00:00,1.10388,1.10399,1.1002185385358796,1.1112029229282407,1.1112029229282407,0.003661461464120427,36.61461464120427,1.9699573514351976,win,1,69,2020,Thursday,NY
EURUSD,1,2020-05-29 09:30:00+00:00,2020-05-29 09:45:00+00:00,2020-05-29 18:00:00+00:00,1.11077,1.11083,1.1088539678986369,1.1146020642027266,1.108823967898637,0.0019160321013632201,19.1603210136322,-1.0469720731379302,loss,2,33,2020,Friday,London
EURUSD,1,2020-06-01 08:30:00+00:00,2020-06-01 08:45:00+00:00,2020-06-01 09:00:00+00:00,1.11423,1.11431,1.1131035919445222,1.1164828161109557,1.1130735919445223,0.0011264080554778655,11.264080554778655,-1.097655551613676,loss,3,1,2020,Monday,London
EURUSD,1,2020-06-10 08:45:00+00:00,2020-06-10 09:00:00+00:00,2020-06-10 16:00:00+00:00,1.13597,1.13605,1.1342402896537835,1.1394294206924327,1.1342102896537836,0.0017297103462163529,17.297103462163527,-1.0635944626455551,loss,3,28,2020,Wednesday,London
EURUSD,1,2020-06-29 09:15:00+00:00,2020-06-29 09:30:00+00:00,2020-06-29 10:45:00+00:00,1.12484,1.1249399999999998,1.1238969834163155,1.126726033167369,1.126726033167369,0.0009430165836844676,9.430165836844676,1.8939573261701448,win,2,5,2020,Monday,London
EURUSD,1,2020-07-06 09:45:00+00:00,2020-07-06 10:00:00+00:00,2020-07-06 12:00:00+00:00,1.12902,1.12912,1.127948563161715,1.13116287367657,1.13116287367657,0.0010714368382849899,10.714368382849898,1.9066673867962505,win,3,8,2020,Monday,London
EURUSD,1,2020-07-06 15:30:00+00:00,2020-07-06 15:45:00+00:00,2020-07-06 16:00:00+00:00,1.13212,1.1322299999999998,1.130601824448436,1.1351563511031282,1.130571824448436,0.0015181755515640283,15.181755515640281,-1.0922159495030948,loss,3,1,2020,Monday,NY
EURUSD,1,2020-07-17 14:30:00+00:00,2020-07-17 14:45:00+00:00,2020-07-19 22:00:00+00:00,1.1429,1.14299,1.1415412154085132,1.1456175691829735,1.1415112154085132,0.001358784591486788,13.587845914867879,-1.0883142190099953,loss,1,29,2020,Friday,NY
EURUSD,1,2020-07-27 07:30:00+00:00,2020-07-27 07:45:00+00:00,2020-07-27 08:30:00+00:00,1.1714,1.17149,1.1694327288537814,1.1753345422924373,1.1694027288537814,0.0019672711462186228,19.672711462186225,-1.0609982005940428,loss,2,3,2020,Monday,London
EURUSD,1,2020-07-31 07:30:00+00:00,2020-07-31 07:45:00+00:00,2020-07-31 08:45:00+00:00,1.18985,1.18994,1.1875991039818872,1.1943517920362259,1.1875691039818872,0.00225089601811294,22.5089601811294,-1.053312102840034,loss,2,4,2020,Friday,London
EURUSD,1,2020-08-04 09:45:00+00:00,2020-08-04 10:00:00+00:00,2020-08-04 12:15:00+00:00,1.17924,1.17933,1.1764679503928874,1.1847840992142253,1.1764379503928875,0.0027720496071126847,27.720496071126846,-1.0432892685945976,loss,2,9,2020,Tuesday,London
EURUSD,1,2020-08-12 15:15:00+00:00,2020-08-12 15:30:00+00:00,2020-08-17 03:30:00+00:00,1.17951,1.17963,1.176019487728369,1.1864910245432623,1.1864910245432623,0.003490512271631159,34.90512271631159,1.965621092074281,win,2,240,2020,Wednesday,NY
EURUSD,1,2020-08-18 09:30:00+00:00,2020-08-18 09:45:00+00:00,2020-08-18 14:15:00+00:00,1.19028,1.19037,1.1881472647087608,1.1945454705824785,1.1945454705824785,0.002132735291239242,21.32735291239242,1.9578006701677406,win,2,18,2020,Tuesday,London
EURUSD,1,2020-08-31 15:00:00+00:00,2020-08-31 15:15:00+00:00,2020-09-01 03:30:00+00:00,1.19417,1.19427,1.1920017934252713,1.1985064131494572,1.1985064131494572,0.002168206574728572,21.682065747285716,1.9538789333242184,win,2,49,2020,Monday,NY
EURUSD,1,2020-09-01 08:30:00+00:00,2020-09-01 08:45:00+00:00,2020-09-01 09:30:00+00:00,1.19791,1.19801,1.1963743343338409,1.200981331332318,1.196344334333841,0.0015356656661590817,15.356656661590817,-1.0846538428674892,loss,2,3,2020,Tuesday,London
EURUSD,1,2020-09-18 07:30:00+00:00,2020-09-18 07:45:00+00:00,2020-09-18 09:00:00+00:00,1.18599,1.18608,1.1845641930984228,1.1888416138031548,1.1845341930984228,0.001425806901577375,14.25806901577375,-1.084162869366889,loss,1,5,2020,Friday,London
EURUSD,-1,2020-09-24 07:15:00+00:00,2020-09-24 07:30:00+00:00,2020-09-24 08:00:00+00:00,1.16519,1.1651,1.1662274851092718,1.163115029781456,1.1662574851092717,0.0010374851092718898,10.374851092718897,-1.115664310675305,loss,2,2,2020,Thursday,London
EURUSD,-1,2020-09-30 14:30:00+00:00,2020-09-30 14:45:00+00:00,2020-09-30 15:15:00+00:00,1.16884,1.1687800000000002,1.1719592419407698,1.1626015161184604,1.1719892419407698,0.0031192419407698293,31.192419407698292,-1.0288531642331076,loss,2,2,2020,Wednesday,NY
EURUSD,-1,2020-11-02 07:30:00+00:00,2020-11-02 07:45:00+00:00,2020-11-02 09:15:00+00:00,1.1632,1.1631200000000002,1.1644088904932108,1.1607822190135784,1.1644388904932108,0.0012088904932107988,12.088904932107988,-1.0909925263021123,loss,1,6,2020,Monday,London
EURUSD,1,2020-12-01 13:45:00+00:00,2020-12-01 14:00:00+00:00,2020-12-01 20:30:00+00:00,1.19921,1.19929,1.1959333781099475,1.2057632437801054,1.2057632437801054,0.003276621890052648,32.766218900526475,1.9755846104053758,win,1,26,2020,Tuesday,NY
EURUSD,1,2020-12-02 07:30:00+00:00,2020-12-02 07:45:00+00:00,2020-12-02 08:00:00+00:00,1.20868,1.20875,1.2063267931769284,1.2133864136461432,1.2062967931769284,0.0023532068230715853,23.53206823071585,-1.0424952022999336,loss,1,1,2020,Wednesday,London
EURUSD,1,2020-12-03 07:15:00+00:00,2020-12-03 07:30:00+00:00,2020-12-03 09:00:00+00:00,1.2125,1.2125899999999998,1.211294150158071,1.2149116996838576,1.211264150158071,0.0012058498419288946,12.058498419288945,-1.0995148780780215,loss,1,6,2020,Thursday,London
EURUSD,1,2020-12-04 09:00:00+00:00,2020-12-04 09:15:00+00:00,2020-12-04 13:45:00+00:00,1.21683,1.21692,1.2142880015307198,1.2219139969385606,1.2142580015307198,0.002541998469280319,25.41998469280319,-1.047206952108757,loss,2,18,2020,Friday,London
EURUSD,1,2020-12-16 14:30:00+00:00,2020-12-16 14:45:00+00:00,2020-12-16 16:15:00+00:00,1.22038,1.2204499999999998,1.21780459890926,1.2255308021814797,1.21777459890926,0.002575401090739845,25.75401090739845,-1.038828903334487,loss,2,6,2020,Wednesday,NY
EURUSD,1,2020-12-29 08:00:00+00:00,2020-12-29 08:15:00+00:00,2020-12-30 00:45:00+00:00,1.22484,1.22494,1.2234486902884736,1.2276226194230524,1.2276226194230524,0.0013913097115262792,13.913097115262792,1.928125277088465,win,2,66,2020,Tuesday,London
EURUSD,1,2020-12-30 13:45:00+00:00,2020-12-30 14:00:00+00:00,2020-12-31 12:30:00+00:00,1.22911,1.22922,1.2266291284116366,1.2340717431767263,1.2265991284116367,0.002480871588363227,24.808715883632267,-1.056431780127913,loss,1,90,2020,Wednesday,NY
EURUSD,1,2021-01-25 07:30:00+00:00,2021-01-25 07:45:00+00:00,2021-01-25 08:15:00+00:00,1.21805,1.2181499999999998,1.2171112941697624,1.2199274116604755,1.2170812941697624,0.0009387058302377107,9.387058302377106,-1.1384885400858824,loss,1,2,2021,Monday,London
EURUSD,-1,2021-01-29 07:15:00+00:00,2021-01-29 07:30:00+00:00,2021-01-29 08:15:00+00:00,1.21007,1.20997,1.2109171682933173,1.2083756634133656,1.2109471682933173,0.0008471682933172411,8.47168293317241,-1.1534523907770533,loss,3,3,2021,Friday,London
EURUSD,-1,2021-02-01 14:45:00+00:00,2021-02-01 15:00:00+00:00,2021-02-01 20:30:00+00:00,1.20869,1.20858,1.2100248428956393,1.2060203142087216,1.2060203142087216,0.0013348428956392279,13.348428956392278,1.917593298537676,win,3,22,2021,Monday,NY
EURUSD,-1,2021-02-02 14:30:00+00:00,2021-02-02 14:45:00+00:00,2021-02-04 09:00:00+00:00,1.20287,1.2027800000000002,1.2050610804802402,1.1984878390395202,1.1984878390395202,0.0021910804802399886,21.910804802399884,1.9589243750690064,win,2,169,2021,Tuesday,NY
EURUSD,-1,2021-02-04 14:30:00+00:00,2021-02-04 14:45:00+00:00,2021-02-05 13:30:00+00:00,1.19777,1.19767,1.1998643318200546,1.1935813363598908,1.1998943318200546,0.0020943318200545825,20.943318200545825,-1.0620723033261166,loss,2,91,2021,Thursday,NY
EURUSD,-1,2021-03-04 15:15:00+00:00,2021-03-04 15:30:00+00:00,2021-03-04 15:45:00+00:00,1.20287,1.2027700000000001,1.2043258838931208,1.1999582322137585,1.2043558838931208,0.0014558838931207794,14.558838931207793,-1.0892928348298438,loss,0,1,2021,Thursday,NY
EURUSD,-1,2021-03-05 07:45:00+00:00,2021-03-05 08:00:00+00:00,2021-03-05 08:15:00+00:00,1.19502,1.1949100000000001,1.1962341789865494,1.1925916420269012,1.1925916420269012,0.0012141789865494552,12.141789865494552,1.9094038018953587,win,2,1,2021,Friday,London
EURUSD,-1,2021-03-08 15:30:00+00:00,2021-03-08 15:45:00+00:00,2021-03-09 07:45:00+00:00,1.18676,1.1866800000000002,1.1888027080113297,1.1826745839773407,1.1888327080113297,0.0020427080113296597,20.427080113296597,-1.0538500849801995,loss,2,64,2021,Monday,NY
EURUSD,-1,2021-03-12 13:45:00+00:00,2021-03-12 14:00:00+00:00,2021-03-12 16:00:00+00:00,1.19264,1.19255,1.1940985310092103,1.189722937981579,1.1941285310092102,0.0014585310092104097,14.585310092104097,-1.0822745620367655,loss,2,8,2021,Friday,NY
EURUSD,-1,2021-03-25 07:45:00+00:00,2021-03-25 08:00:00+00:00,2021-03-25 16:45:00+00:00,1.1806,1.18049,1.1826623527498241,1.176475294500352,1.176475294500352,0.002062352749824077,20.62352749824077,1.9466628587134087,win,2,35,2021,Thursday,London
EURUSD,-1,2021-04-05 09:45:00+00:00,2021-04-05 10:00:00+00:00,2021-04-05 12:30:00+00:00,1.17472,1.17463,1.1757636605206008,1.1726326789587984,1.1757936605206007,0.0010436605206007993,10.436605206007993,-1.1149799169664916,loss,1,10,2021,Monday,London
EURUSD,1,2021-04-19 15:30:00+00:00,2021-04-19 15:45:00+00:00,2021-04-20 04:00:00+00:00,1.20324,1.20333,1.2014178743437167,1.2068842513125666,1.2068842513125666,0.001822125656283284,18.22125656283284,1.9506071385968216,win,2,49,2021,Monday,NY
EURUSD,1,2021-04-20 07:30:00+00:00,2021-04-20 07:45:00+00:00,2021-04-20 11:45:00+00:00,1.20601,1.20611,1.2047655726324775,1.2084988547350453,1.2047355726324775,0.0012444273675225957,12.444273675225956,-1.1044657192477825,loss,2,16,2021,Tuesday,London
EURUSD,1,2021-04-27 14:45:00+00:00,2021-04-27 15:00:00+00:00,2021-04-27 17:15:00+00:00,1.20843,1.2085599999999999,1.207235173169837,1.2108196536603255,1.207205173169837,0.0011948268301628406,11.948268301628405,-1.133910618644387,loss,1,9,2021,Tuesday,NY
EURUSD,1,2021-05-17 09:30:00+00:00,2021-05-17 09:45:00+00:00,2021-05-17 11:45:00+00:00,1.21432,1.2144,1.2130957225488765,1.2167685549022471,1.2167685549022471,0.0012242774511235616,12.242774511235616,1.9346553349271312,win,1,8,2021,Monday,London
EURUSD,1,2021-05-24 10:30:00+00:00,2021-05-24 10:45:00+00:00,2021-05-28 07:00:00+00:00,1.22076,1.22087,1.2174207626393283,1.2274384747213434,1.2173907626393283,0.003339237360671692,33.392373606716916,-1.0419257407840332,loss,0,369,2021,Monday,London
EURUSD,-1,2021-06-17 13:45:00+00:00,2021-06-17 14:00:00+00:00,2021-06-17 14:30:00+00:00,1.19312,1.19303,1.1947814816203015,1.189797036759397,1.1948114816203015,0.001661481620301447,16.61481620301447,-1.0722246930292443,loss,1,2,2021,Thursday,NY
EURUSD,-1,2021-07-06 15:15:00+00:00,2021-07-06 15:30:00+00:00,2021-07-08 13:15:00+00:00,1.18243,1.18233,1.1847257594060285,1.1778384811879434,1.1847557594060285,0.0022957594060283694,22.957594060283693,-1.0566261428173493,loss,2,183,2021,Tuesday,NY
EURUSD,-1,2021-08-12 15:15:00+00:00,2021-08-12 15:30:00+00:00,2021-08-12 17:15:00+00:00,1.1728,1.1727100000000001,1.1741922156412028,1.1700155687175946,1.1742222156412028,0.0013922156412027066,13.922156412027066,-1.0861935439083688,loss,3,7,2021,Thursday,NY
EURUSD,-1,2021-09-27 15:30:00+00:00,2021-09-27 15:45:00+00:00,2021-09-28 07:45:00+00:00,1.17015,1.17006,1.1712350381803245,1.167979923639351,1.167979923639351,0.0010850381803245003,10.850381803245003,1.91705361006459,win,2,64,2021,Monday,NY
EURUSD,-1,2021-09-28 10:30:00+00:00,2021-09-28 10:45:00+00:00,2021-09-28 12:30:00+00:00,1.16747,1.16738,1.1689299492090635,1.1645501015818729,1.1689599492090634,0.0014599492090635062,14.599492090635062,-1.082194640234653,loss,2,7,2021,Tuesday,London
EURUSD,-1,2021-09-28 14:30:00+00:00,2021-09-28 14:45:00+00:00,2021-09-28 15:15:00+00:00,1.16748,1.16738,1.1693945824734986,1.163650835053003,1.1694245824734986,0.00191458247349849,19.1458247349849,-1.0678999216797607,loss,2,2,2021,Tuesday,NY
EURUSD,-1,2021-10-05 08:30:00+00:00,2021-10-05 08:45:00+00:00,2021-10-05 13:00:00+00:00,1.15962,1.15954,1.160529124690804,1.1578017506183922,1.160559124690804,0.0009091246908039762,9.09124690803976,-1.1209955038211026,loss,3,17,2021,Tuesday,London
EURUSD,-1,2021-10-05 15:00:00+00:00,2021-10-05 15:15:00+00:00,2021-10-05 16:15:00+00:00,1.15861,1.1585,1.1605927104420808,1.1546445791158382,1.1606227104420808,0.0019827104420809226,19.827104420809224,-1.070610411398661,loss,1,4,2021,Tuesday,NY
EURUSD,-1,2021-10-06 15:45:00+00:00,2021-10-06 16:00:00+00:00,2021-10-06 18:45:00+00:00,1.15417,1.15409,1.1556271046248145,1.1512557907503709,1.1556571046248145,0.0014571046248145689,14.571046248145688,-1.0754921768324588,loss,2,11,2021,Wednesday,NY
EURUSD,-1,2021-11-04 13:45:00+00:00,2021-11-04 14:00:00+00:00,2021-11-08 08:45:00+00:00,1.15531,1.15523,1.157376065989261,1.1511778680214784,1.1574060659892609,0.0020660659892608665,20.660659892608663,-1.0532412810490075,loss,2,167,2021,Thursday,NY
EURUSD,-1,2021-11-11 07:30:00+00:00,2021-11-11 07:45:00+00:00,2021-11-11 18:00:00+00:00,1.14731,1.1472,1.1485363446216064,1.1448573107567872,1.1448573107567872,0.0012263446216064125,12.263446216064125,1.9103025380778025,win,2,41,2021,Thursday,London
EURUSD,-1,2021-11-16 08:00:00+00:00,2021-11-16 08:15:00+00:00,2021-11-16 14:00:00+00:00,1.13712,1.13703,1.1382626574449182,1.1348346851101632,1.1348346851101632,0.0011426574449183477,11.426574449183477,1.9212362371591536,win,3,23,2021,Tuesday,London
EURUSD,-1,2021-11-17 07:45:00+00:00,2021-11-17 08:00:00+00:00,2021-11-17 08:15:00+00:00,1.13027,1.13016,1.1317964267203082,1.1272171465593839,1.1318264267203082,0.0015264267203080734,15.264267203080733,-1.0917174720132101,loss,2,1,2021,Wednesday,London
EURUSD,-1,2021-11-22 07:45:00+00:00,2021-11-22 08:00:00+00:00,2021-11-22 09:15:00+00:00,1.126,1.12589,1.127878131644902,1.1222437367101956,1.127908131644902,0.001878131644902118,18.78131644902118,-1.0745421655504463,loss,2,5,2021,Monday,London
EURUSD,-1,2021-12-07 15:30:00+00:00,2021-12-07 15:45:00+00:00,2021-12-07 19:15:00+00:00,1.12462,1.12453,1.1258541427922182,1.1221517144155637,1.1258841427922182,0.0012341427922181495,12.341427922181495,-1.0972334812119262,loss,3,14,2021,Tuesday,NY
EURUSD,-1,2021-12-10 09:30:00+00:00,2021-12-10 09:45:00+00:00,2021-12-10 13:30:00+00:00,1.12814,1.12805,1.1297685007875995,1.1248829984248008,1.1297985007875995,0.0016285007875996105,16.285007875996104,-1.073687406793791,loss,1,15,2021,Friday,London
EURUSD,-1,2022-01-04 08:45:00+00:00,2022-01-04 09:00:00+00:00,2022-01-04 09:15:00+00:00,1.12895,1.1288500000000001,1.1300801378114214,1.1266897243771568,1.1301101378114213,0.0011301378114215368,11.301378114215368,-1.1150302190457162,loss,1,1,2022,Tuesday,London
EURUSD,1,2022-01-13 13:45:00+00:00,2022-01-13 14:00:00+00:00,2022-01-13 15:30:00+00:00,1.14718,1.1472799999999999,1.1452289181228517,1.151082163754297,1.1451989181228517,0.0019510818771484803,19.510818771484804,-1.0666296999230436,loss,2,6,2022,Thursday,NY
